"";"Codigo.do.Municipio";"Municipios";"Territorios.de.Identidade";"Ano";"status";"total"
"1";2901155;"América Dourada";"Irecê";1991;"fxa_0a14";44,7
"2";2903003;"Barra do Mendes";"Irecê";1991;"fxa_0a14";40,5
"3";2903235;"Barro Alto";"Irecê";1991;"fxa_0a14";40,9
"4";2905305;"Cafarnaum";"Irecê";1991;"fxa_0a14";42,5
"5";2906204;"Canarana";"Irecê";1991;"fxa_0a14";42,8
"6";2907608;"Central";"Irecê";1991;"fxa_0a14";41,3
"7";2911303;"Gentio do Ouro";"Irecê";1991;"fxa_0a14";38,4
"8";2912400;"Ibipeba";"Irecê";1991;"fxa_0a14";40
"9";2913101;"Ibititá";"Irecê";1991;"fxa_0a14";40
"10";2914109;"Ipupiara";"Irecê";1991;"fxa_0a14";36,8
"11";2914604;"Irecê";"Irecê";1991;"fxa_0a14";39,8
"12";2915353;"Itaguaçu da Bahia";"Irecê";1991;"fxa_0a14";46
"13";2918357;"João Dourado";"Irecê";1991;"fxa_0a14";44,1
"14";2918506;"Jussara";"Irecê";1991;"fxa_0a14";45,3
"15";2919157;"Lapão";"Irecê";1991;"fxa_0a14";41,5
"16";2922052;"Mulungu do Morro";"Irecê";1991;"fxa_0a14";42,6
"17";2925600;"Presidente Dutra";"Irecê";1991;"fxa_0a14";39,8
"18";2929255;"São Gabriel";"Irecê";1991;"fxa_0a14";45
"19";2932408;"Uibaí";"Irecê";1991;"fxa_0a14";41,2
"20";2933604;"Xique-Xique";"Irecê";1991;"fxa_0a14";44,3
"21";2902708;"Barra";"Velho Chico";1991;"fxa_0a14";47,5
"22";2903904;"Bom Jesus da Lapa";"Velho Chico";1991;"fxa_0a14";43,6
"23";2904506;"Brotas de Macaúbas";"Velho Chico";1991;"fxa_0a14";38,8
"24";2907103;"Carinhanha";"Velho Chico";1991;"fxa_0a14";46,1
"25";2910776;"Feira da Mata";"Velho Chico";1991;"fxa_0a14";42,8
"26";2913200;"Ibotirama";"Velho Chico";1991;"fxa_0a14";42,8
"27";2913408;"Igaporã";"Velho Chico";1991;"fxa_0a14";39,1
"28";2920205;"Malhada";"Velho Chico";1991;"fxa_0a14";46,9
"29";2921054;"Matina";"Velho Chico";1991;"fxa_0a14";41,3
"30";2921609;"Morpará";"Velho Chico";1991;"fxa_0a14";41,6
"31";2922250;"Muquém do São Francisco";"Velho Chico";1991;"fxa_0a14";47,1
"32";2923209;"Oliveira dos Brejinhos";"Velho Chico";1991;"fxa_0a14";41,6
"33";2923704;"Paratinga";"Velho Chico";1991;"fxa_0a14";46,1
"34";2926400;"Riacho de Santana";"Velho Chico";1991;"fxa_0a14";39,7
"35";2930154;"Serra do Ramalho";"Velho Chico";1991;"fxa_0a14";48,1
"36";2930758;"Sítio do Mato";"Velho Chico";1991;"fxa_0a14";48,5
"37";2900108;"Abaíra";"Chapada Diamantina";1991;"fxa_0a14";34,6
"38";2901304;"Andaraí";"Chapada Diamantina";1991;"fxa_0a14";46,3
"39";2902807;"Barra da Estiva";"Chapada Diamantina";1991;"fxa_0a14";44,1
"40";2904001;"Boninal";"Chapada Diamantina";1991;"fxa_0a14";38,2
"41";2904050;"Bonito";"Chapada Diamantina";1991;"fxa_0a14";46,8
"42";2912202;"Ibicoara";"Chapada Diamantina";1991;"fxa_0a14";42,5
"43";2913002;"Ibitiara";"Chapada Diamantina";1991;"fxa_0a14";36,7
"44";2914307;"Iramaia";"Chapada Diamantina";1991;"fxa_0a14";44,8
"45";2914406;"Iraquara";"Chapada Diamantina";1991;"fxa_0a14";41,7
"46";2915007;"Itaeté";"Chapada Diamantina";1991;"fxa_0a14";44,6
"47";2918605;"Jussiape";"Chapada Diamantina";1991;"fxa_0a14";33
"48";2919306;"Lençóis";"Chapada Diamantina";1991;"fxa_0a14";44,6
"49";2920809;"Marcionílio Souza";"Chapada Diamantina";1991;"fxa_0a14";44,2
"50";2921708;"Morro do Chapéu";"Chapada Diamantina";1991;"fxa_0a14";42,9
"51";2921906;"Mucugê";"Chapada Diamantina";1991;"fxa_0a14";38
"52";2922854;"Nova Redenção";"Chapada Diamantina";1991;"fxa_0a14";47,4
"53";2923035;"Novo Horizonte";"Chapada Diamantina";1991;"fxa_0a14";40,3
"54";2923506;"Palmeiras";"Chapada Diamantina";1991;"fxa_0a14";40,1
"55";2924306;"Piatã";"Chapada Diamantina";1991;"fxa_0a14";39,7
"56";2926707;"Rio de Contas";"Chapada Diamantina";1991;"fxa_0a14";36,4
"57";2929909;"Seabra";"Chapada Diamantina";1991;"fxa_0a14";38,8
"58";2930808;"Souto Soares";"Chapada Diamantina";1991;"fxa_0a14";43,6
"59";2932804;"Utinga";"Chapada Diamantina";1991;"fxa_0a14";39,8
"60";2933406;"Wagner";"Chapada Diamantina";1991;"fxa_0a14";42,6
"61";2902104;"Araci";"Sisal";1991;"fxa_0a14";44,9
"62";2903276;"Barrocas";"Sisal";1991;"fxa_0a14";NA
"63";2903607;"Biritinga";"Sisal";1991;"fxa_0a14";41,9
"64";2906402;"Candeal";"Sisal";1991;"fxa_0a14";39,2
"65";2906808;"Cansanção";"Sisal";1991;"fxa_0a14";42,3
"66";2908408;"Conceição do Coité";"Sisal";1991;"fxa_0a14";41,2
"67";2913309;"Ichu";"Sisal";1991;"fxa_0a14";38,4
"68";2917003;"Itiúba";"Sisal";1991;"fxa_0a14";42,8
"69";2919108;"Lamarão";"Sisal";1991;"fxa_0a14";43,2
"70";2921500;"Monte Santo";"Sisal";1991;"fxa_0a14";40,9
"71";2922656;"Nordestina";"Sisal";1991;"fxa_0a14";43,7
"72";2925808;"Queimadas";"Sisal";1991;"fxa_0a14";39,2
"73";2925907;"Quijingue";"Sisal";1991;"fxa_0a14";42,6
"74";2926103;"Retirolândia";"Sisal";1991;"fxa_0a14";41,1
"75";2928000;"Santaluz";"Sisal";1991;"fxa_0a14";42,4
"76";2928950;"São Domingos";"Sisal";1991;"fxa_0a14";40,3
"77";2930501;"Serrinha";"Sisal";1991;"fxa_0a14";42,6
"78";2931509;"Teofilândia";"Sisal";1991;"fxa_0a14";44,6
"79";2931905;"Tucano";"Sisal";1991;"fxa_0a14";40,8
"80";2933000;"Valente";"Sisal";1991;"fxa_0a14";39,1
"81";2920908;"Almadina";"Litoral Sul";1991;"fxa_0a14";43,3
"82";2928059;"Arataca";"Litoral Sul";1991;"fxa_0a14";47,1
"83";2906303;"Aurelino Leal";"Litoral Sul";1991;"fxa_0a14";44,5
"84";2923902;"Barro Preto/Lomanto Junior";"Litoral Sul";1991;"fxa_0a14";42,4
"85";2905602;"Buerarema";"Litoral Sul";1991;"fxa_0a14";41,9
"86";2902252;"Camacan";"Litoral Sul";1991;"fxa_0a14";45,1
"87";2932507;"Canavieiras";"Litoral Sul";1991;"fxa_0a14";40,7
"88";2929354;"Coaraci";"Litoral Sul";1991;"fxa_0a14";39,5
"89";2918555;"Floresta Azul";"Litoral Sul";1991;"fxa_0a14";42,9
"90";2915403;"Ibicaraí";"Litoral Sul";1991;"fxa_0a14";40,6
"91";2916203;"Ilhéus";"Litoral Sul";1991;"fxa_0a14";40
"92";2912103;"Itabuna";"Litoral Sul";1991;"fxa_0a14";36,8
"93";2911006;"Itacaré";"Litoral Sul";1991;"fxa_0a14";45,8
"94";2914802;"Itaju do Colônia";"Litoral Sul";1991;"fxa_0a14";43,2
"95";2903300;"Itajuípe";"Litoral Sul";1991;"fxa_0a14";40,2
"96";2900900;"Itapé";"Litoral Sul";1991;"fxa_0a14";42,7
"97";2908002;"Itapitanga";"Litoral Sul";1991;"fxa_0a14";42,3
"98";2915502;"Jussari";"Litoral Sul";1991;"fxa_0a14";42,5
"99";2913606;"Maraú";"Litoral Sul";1991;"fxa_0a14";46,8
"100";2932705;"Mascote";"Litoral Sul";1991;"fxa_0a14";45,8
"101";2916609;"Pau Brasil";"Litoral Sul";1991;"fxa_0a14";45,1
"102";2902401;"Santa Luzia";"Litoral Sul";1991;"fxa_0a14";45,3
"103";2914901;"São José da Vitória";"Litoral Sul";1991;"fxa_0a14";44,2
"104";2932200;"Ubaitaba";"Litoral Sul";1991;"fxa_0a14";44
"105";2912707;"Una";"Litoral Sul";1991;"fxa_0a14";45,8
"106";2920700;"Uruçuca";"Litoral Sul";1991;"fxa_0a14";41,8
"107";2902302;"Aratuípe";"Baixo Sul";1991;"fxa_0a14";42,8
"108";2905404;"Cairu";"Baixo Sul";1991;"fxa_0a14";40,1
"109";2905800;"Camamu";"Baixo Sul";1991;"fxa_0a14";47
"110";2911204;"Gandu";"Baixo Sul";1991;"fxa_0a14";43,6
"111";2912707;"Ibirapitanga";"Baixo Sul";1991;"fxa_0a14";47,3
"112";2913457;"Igrapiúna";"Baixo Sul";1991;"fxa_0a14";48,1
"113";2917300;"Ituberá";"Baixo Sul";1991;"fxa_0a14";42,5
"114";2917805;"Jaguaripe";"Baixo Sul";1991;"fxa_0a14";42,7
"115";2922607;"Nilo Peçanha";"Baixo Sul";1991;"fxa_0a14";44,8
"116";2924678;"Piraí do Norte";"Baixo Sul";1991;"fxa_0a14";46,8
"117";2925758;"Presidente Tancredo Neves";"Baixo Sul";1991;"fxa_0a14";47,6
"118";2931202;"Taperoá";"Baixo Sul";1991;"fxa_0a14";44,9
"119";2931608;"Teolândia";"Baixo Sul";1991;"fxa_0a14";46,2
"120";2932903;"Valença";"Baixo Sul";1991;"fxa_0a14";41
"121";2933505;"Wenceslau Guimarães";"Baixo Sul";1991;"fxa_0a14";45,5
"122";2900801;"Alcobaça";"Extremo Sul";1991;"fxa_0a14";43,9
"123";2906907;"Caravelas";"Extremo Sul";1991;"fxa_0a14";42,2
"124";2912806;"Ibirapoã";"Extremo Sul";1991;"fxa_0a14";38,9
"125";2915601;"Itamaraju";"Extremo Sul";1991;"fxa_0a14";43,2
"126";2916005;"Itanhém";"Extremo Sul";1991;"fxa_0a14";39,1
"127";2918456;"Jucuruçu";"Extremo Sul";1991;"fxa_0a14";46,3
"128";2918902;"Lajedão";"Extremo Sul";1991;"fxa_0a14";36,2
"129";2921104;"Medeiros Neto";"Extremo Sul";1991;"fxa_0a14";37,9
"130";2922003;"Mucuri";"Extremo Sul";1991;"fxa_0a14";42,6
"131";2923001;"Nova Viçosa";"Extremo Sul";1991;"fxa_0a14";42,7
"132";2925501;"Prado";"Extremo Sul";1991;"fxa_0a14";45
"133";2931350;"Teixeira de Freitas";"Extremo Sul";1991;"fxa_0a14";39,5
"134";2933257;"Vereda";"Extremo Sul";1991;"fxa_0a14";40,5
"135";2904803;"Caatiba";"Médio Sudoeste da Bahia";1991;"fxa_0a14";41,7
"136";2910909;"Firmino Alves";"Médio Sudoeste da Bahia";1991;"fxa_0a14";40,2
"137";2912301;"Ibicuí";"Médio Sudoeste da Bahia";1991;"fxa_0a14";40,6
"138";2913507;"Iguaí";"Médio Sudoeste da Bahia";1991;"fxa_0a14";41
"139";2915809;"Itambé";"Médio Sudoeste da Bahia";1991;"fxa_0a14";41,1
"140";2916401;"Itapetinga";"Médio Sudoeste da Bahia";1991;"fxa_0a14";37,4
"141";2916807;"Itarantim";"Médio Sudoeste da Bahia";1991;"fxa_0a14";39,4
"142";2917102;"Itororó";"Médio Sudoeste da Bahia";1991;"fxa_0a14";41,3
"143";2919702;"Macarani";"Médio Sudoeste da Bahia";1991;"fxa_0a14";40
"144";2920007;"Maiquinique";"Médio Sudoeste da Bahia";1991;"fxa_0a14";39,6
"145";2922706;"Nova Canaã";"Médio Sudoeste da Bahia";1991;"fxa_0a14";37,2
"146";2925402;"Potiraguá";"Médio Sudoeste da Bahia";1991;"fxa_0a14";43,9
"147";2927804;"Santa Cruz da Vitória";"Médio Sudoeste da Bahia";1991;"fxa_0a14";43,8
"148";2901007;"Amargosa";"Vale do Jiquiriçá";1991;"fxa_0a14";38,2
"149";2904308;"Brejões";"Vale do Jiquiriçá";1991;"fxa_0a14";42,6
"150";2909505;"Cravolândia";"Vale do Jiquiriçá";1991;"fxa_0a14";45,4
"151";2910305;"Elísio Medrado";"Vale do Jiquiriçá";1991;"fxa_0a14";39,2
"152";2914208;"Irajuba";"Vale do Jiquiriçá";1991;"fxa_0a14";40,2
"153";2916708;"Itaquara";"Vale do Jiquiriçá";1991;"fxa_0a14";42,2
"154";2916906;"Itiruçu";"Vale do Jiquiriçá";1991;"fxa_0a14";41
"155";2917607;"Jaguaquara";"Vale do Jiquiriçá";1991;"fxa_0a14";40,9
"156";2918209;"Jiquiriçá";"Vale do Jiquiriçá";1991;"fxa_0a14";43,5
"157";2918704;"Lafayette Coutinho";"Vale do Jiquiriçá";1991;"fxa_0a14";41,1
"158";2919058;"Lagedo do Tabocal";"Vale do Jiquiriçá";1991;"fxa_0a14";36,7
"159";2918803;"Laje";"Vale do Jiquiriçá";1991;"fxa_0a14";42,2
"160";2920502;"Maracás";"Vale do Jiquiriçá";1991;"fxa_0a14";40,4
"161";2921302;"Milagres";"Vale do Jiquiriçá";1991;"fxa_0a14";39,3
"162";2922409;"Mutuípe";"Vale do Jiquiriçá";1991;"fxa_0a14";41
"163";2922805;"Nova Itarana";"Vale do Jiquiriçá";1991;"fxa_0a14";43,6
"164";2924900;"Planaltino";"Vale do Jiquiriçá";1991;"fxa_0a14";40,4
"165";2927903;"Santa Inês";"Vale do Jiquiriçá";1991;"fxa_0a14";40,6
"166";2929404;"São Miguel das Matas";"Vale do Jiquiriçá";1991;"fxa_0a14";38,4
"167";2932101;"Ubaíra";"Vale do Jiquiriçá";1991;"fxa_0a14";42,5
"168";2905909;"Campo Alegre de Lourdes";"Sertão do São Francisco";1991;"fxa_0a14";45,4
"169";2906824;"Canudos";"Sertão do São Francisco";1991;"fxa_0a14";40,6
"170";2907202;"Casa Nova";"Sertão do São Francisco";1991;"fxa_0a14";40,1
"171";2909901;"Curaçá";"Sertão do São Francisco";1991;"fxa_0a14";41,3
"172";2918407;"Juazeiro";"Sertão do São Francisco";1991;"fxa_0a14";37,6
"173";2924405;"Pilão Arcado";"Sertão do São Francisco";1991;"fxa_0a14";46,9
"174";2926004;"Remanso";"Sertão do São Francisco";1991;"fxa_0a14";40,9
"175";2930204;"Sento Sé";"Sertão do São Francisco";1991;"fxa_0a14";44,9
"176";2930774;"Sobradinho";"Sertão do São Francisco";1991;"fxa_0a14";42,1
"177";2932002;"Uauá";"Sertão do São Francisco";1991;"fxa_0a14";40,4
"178";2901403;"Angical";"Bacia do Rio Grande";1991;"fxa_0a14";44,6
"179";2902500;"Baianópolis";"Bacia do Rio Grande";1991;"fxa_0a14";43,6
"180";2903201;"Barreiras";"Bacia do Rio Grande";1991;"fxa_0a14";39,9
"181";2904753;"Buritirama";"Bacia do Rio Grande";1991;"fxa_0a14";49,2
"182";2907400;"Catolândia";"Bacia do Rio Grande";1991;"fxa_0a14";44,5
"183";2909406;"Cotegipe";"Bacia do Rio Grande";1991;"fxa_0a14";46,8
"184";2909703;"Cristópolis";"Bacia do Rio Grande";1991;"fxa_0a14";44,9
"185";2911105;"Formosa do Rio Preto";"Bacia do Rio Grande";1991;"fxa_0a14";47,7
"186";2919553;"Luís Eduardo Magalhães";"Bacia do Rio Grande";1991;"fxa_0a14";NA
"187";2920452;"Mansidão";"Bacia do Rio Grande";1991;"fxa_0a14";46,7
"188";2926202;"Riachão das Neves";"Bacia do Rio Grande";1991;"fxa_0a14";45,2
"189";2928406;"Santa Rita de Cássia";"Bacia do Rio Grande";1991;"fxa_0a14";44,2
"190";2928901;"São Desidério";"Bacia do Rio Grande";1991;"fxa_0a14";46
"191";2933455;"Wanderley";"Bacia do Rio Grande";1991;"fxa_0a14";46
"192";2904100;"Boquira";"Bacia do Paramirim";1991;"fxa_0a14";39,8
"193";2904209;"Botuporã";"Bacia do Paramirim";1991;"fxa_0a14";40,1
"194";2907558;"Caturama";"Bacia do Paramirim";1991;"fxa_0a14";39,1
"195";2900504;"Érico Cardoso";"Bacia do Paramirim";1991;"fxa_0a14";38,2
"196";2912509;"Ibipitanga";"Bacia do Paramirim";1991;"fxa_0a14";38,7
"197";2919801;"Macaúbas";"Bacia do Paramirim";1991;"fxa_0a14";39,3
"198";2923605;"Paramirim";"Bacia do Paramirim";1991;"fxa_0a14";37,5
"199";2926905;"Rio do Pires";"Bacia do Paramirim";1991;"fxa_0a14";40,4
"200";2904605;"Brumado";"Sertão Produtivo";1991;"fxa_0a14";38,1
"201";2905008;"Caculé";"Sertão Produtivo";1991;"fxa_0a14";37
"202";2905206;"Caetité";"Sertão Produtivo";1991;"fxa_0a14";38,5
"203";2906600;"Candiba";"Sertão Produtivo";1991;"fxa_0a14";38,8
"204";2908804;"Contendas do Sincorá";"Sertão Produtivo";1991;"fxa_0a14";39,1
"205";2910107;"Dom Basílio";"Sertão Produtivo";1991;"fxa_0a14";37,9
"206";2911709;"Guanambi";"Sertão Produtivo";1991;"fxa_0a14";37,6
"207";2912004;"Ibiassucê";"Sertão Produtivo";1991;"fxa_0a14";35,9
"208";2917201;"Ituaçu";"Sertão Produtivo";1991;"fxa_0a14";40
"209";2917334;"Iuiu";"Sertão Produtivo";1991;"fxa_0a14";44,3
"210";2918753;"Lagoa Real";"Sertão Produtivo";1991;"fxa_0a14";40,7
"211";2919504;"Livramento de N. Senhora";"Sertão Produtivo";1991;"fxa_0a14";39,3
"212";2920304;"Malhada de Pedras";"Sertão Produtivo";1991;"fxa_0a14";38,6
"213";2923407;"Palmas de Monte Alto";"Sertão Produtivo";1991;"fxa_0a14";43,1
"214";2924504;"Pindaí";"Sertão Produtivo";1991;"fxa_0a14";41
"215";2926806;"Rio do Antônio";"Sertão Produtivo";1991;"fxa_0a14";39,9
"216";2930006;"Sebastião Laranjeiras";"Sertão Produtivo";1991;"fxa_0a14";42,9
"217";2931004;"Tanhaçu";"Sertão Produtivo";1991;"fxa_0a14";39,9
"218";2931053;"Tanque Novo";"Sertão Produtivo";1991;"fxa_0a14";37,9
"219";2932606;"Urandi";"Sertão Produtivo";1991;"fxa_0a14";42,5
"220";2903805;"Boa Vista do Tupim";"Piemonte do Paraguaçu";1991;"fxa_0a14";44,9
"221";2911907;"Iaçu";"Piemonte do Paraguaçu";1991;"fxa_0a14";44,4
"222";2912608;"Ibiquera";"Piemonte do Paraguaçu";1991;"fxa_0a14";44,1
"223";2914703;"Itaberaba";"Piemonte do Paraguaçu";1991;"fxa_0a14";41,7
"224";2916856;"Itatim";"Piemonte do Paraguaçu";1991;"fxa_0a14";42,9
"225";2919009;"Lajedinho";"Piemonte do Paraguaçu";1991;"fxa_0a14";40,6
"226";2919603;"Macajuba";"Piemonte do Paraguaçu";1991;"fxa_0a14";43,7
"227";2922102;"Mundo Novo";"Piemonte do Paraguaçu";1991;"fxa_0a14";40,5
"228";2924801;"Piritiba";"Piemonte do Paraguaçu";1991;"fxa_0a14";42,3
"229";2925956;"Rafael Jambeiro";"Piemonte do Paraguaçu";1991;"fxa_0a14";43,9
"230";2927200;"Ruy Barbosa";"Piemonte do Paraguaçu";1991;"fxa_0a14";40
"231";2928505;"Santa Terezinha";"Piemonte do Paraguaçu";1991;"fxa_0a14";41
"232";2931301;"Tapiramutá";"Piemonte do Paraguaçu";1991;"fxa_0a14";45,1
"233";2902609;"Baixa Grande";"Bacia do Jacuípe";1991;"fxa_0a14";42,4
"234";2906857;"Capela do Alto Alegre";"Bacia do Jacuípe";1991;"fxa_0a14";39,4
"235";2906873;"Capim Grosso";"Bacia do Jacuípe";1991;"fxa_0a14";41,9
"236";2911253;"Gavião";"Bacia do Jacuípe";1991;"fxa_0a14";46,3
"237";2914000;"Ipirá";"Bacia do Jacuípe";1991;"fxa_0a14";43,1
"238";2920106;"Mairi";"Bacia do Jacuípe";1991;"fxa_0a14";41,1
"239";2922730;"Nova Fátima";"Bacia do Jacuípe";1991;"fxa_0a14";40
"240";2924058;"Pé de Serra";"Bacia do Jacuípe";1991;"fxa_0a14";41,3
"241";2924652;"Pintadas";"Bacia do Jacuípe";1991;"fxa_0a14";40
"242";2925931;"Quixabeira";"Bacia do Jacuípe";1991;"fxa_0a14";42,4
"243";2926301;"Riachão do Jacuípe";"Bacia do Jacuípe";1991;"fxa_0a14";37,6
"244";2929370;"São José do Jacuípe";"Bacia do Jacuípe";1991;"fxa_0a14";44,9
"245";2930402;"Serra Preta";"Bacia do Jacuípe";1991;"fxa_0a14";43,1
"246";2933059;"Várzea da Roça";"Bacia do Jacuípe";1991;"fxa_0a14";42,5
"247";2933109;"Várzea do Poço";"Bacia do Jacuípe";1991;"fxa_0a14";38,2
"248";2905107;"Caém";"Piemonte da Diamantina";1991;"fxa_0a14";41,5
"249";2917508;"Jacobina";"Piemonte da Diamantina";1991;"fxa_0a14";39,1
"250";2921203;"Miguel Calmon";"Piemonte da Diamantina";1991;"fxa_0a14";40,2
"251";2921401;"Mirangaba";"Piemonte da Diamantina";1991;"fxa_0a14";43,6
"252";2923357;"Ourolândia";"Piemonte da Diamantina";1991;"fxa_0a14";46,5
"253";2929800;"Saúde";"Piemonte da Diamantina";1991;"fxa_0a14";39,8
"254";2930600;"Serrolândia";"Piemonte da Diamantina";1991;"fxa_0a14";41,1
"255";2932457;"Umburanas";"Piemonte da Diamantina";1991;"fxa_0a14";44,4
"256";2933158;"Várzea Nova";"Piemonte da Diamantina";1991;"fxa_0a14";42,9
"257";2900355;"Adustina";"Semiárido Nordeste II";1991;"fxa_0a14";42,1
"258";2901601;"Antas";"Semiárido Nordeste II";1991;"fxa_0a14";37,7
"259";2902658;"Banzaê";"Semiárido Nordeste II";1991;"fxa_0a14";41
"260";2907806;"Cícero Dantas";"Semiárido Nordeste II";1991;"fxa_0a14";36,3
"261";2907905;"Cipó";"Semiárido Nordeste II";1991;"fxa_0a14";42,5
"262";2909208;"Coronel João Sá";"Semiárido Nordeste II";1991;"fxa_0a14";42,3
"263";2910701;"Euclides da Cunha";"Semiárido Nordeste II";1991;"fxa_0a14";41,3
"264";2910750;"Fátima";"Semiárido Nordeste II";1991;"fxa_0a14";39,9
"265";2911857;"Heliópolis";"Semiárido Nordeste II";1991;"fxa_0a14";39,9
"266";2918100;"Jeremoabo";"Semiárido Nordeste II";1991;"fxa_0a14";42,1
"267";2922904;"Nova Soure";"Semiárido Nordeste II";1991;"fxa_0a14";41,1
"268";2923050;"Novo Triunfo";"Semiárido Nordeste II";1991;"fxa_0a14";43
"269";2923803;"Paripiranga";"Semiárido Nordeste II";1991;"fxa_0a14";37,1
"270";2924207;"Pedro Alexandre";"Semiárido Nordeste II";1991;"fxa_0a14";44,3
"271";2926509;"Ribeira do Amparo";"Semiárido Nordeste II";1991;"fxa_0a14";42,9
"272";2926608;"Ribeira do Pombal";"Semiárido Nordeste II";1991;"fxa_0a14";40
"273";2927606;"Santa Brígida";"Semiárido Nordeste II";1991;"fxa_0a14";44
"274";2930766;"Sítio do Quinto";"Semiárido Nordeste II";1991;"fxa_0a14";39,6
"275";2900306;"Acajutiba";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";40,6
"276";2900702;"Alagoinhas";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";37,5
"277";2901908;"Aporá";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";38,6
"278";2902054;"Araçás";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";47
"279";2902203;"Aramari";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";40,3
"280";2907004;"Cardeal da Silva";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";46,8
"281";2907509;"Catu";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";39,2
"282";2908606;"Conde";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";44,3
"283";2909604;"Crisópolis";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";41,7
"284";2910503;"Entre Rios";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";42,7
"285";2910602;"Esplanada";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";42,3
"286";2913705;"Inhambupe";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";41,2
"287";2915908;"Itanagra";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";47,5
"288";2916500;"Itapicuru";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";41,4
"289";2917904;"Jandaíra";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";45,3
"290";2923100;"Olindina";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";41,8
"291";2923308;"Ouriçangas";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";42,8
"292";2924108;"Pedrão";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";39,9
"293";2927002;"Rio Real";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";43,4
"294";2929701;"Sátiro Dias";"Litoral Norte e Agreste Baiano";1991;"fxa_0a14";41,7
"295";2900405;"Água Fria";"Portal do Sertão";1991;"fxa_0a14";44,8
"296";2901106;"Amélia Rodrigues";"Portal do Sertão";1991;"fxa_0a14";39,2
"297";2901502;"Anguera";"Portal do Sertão";1991;"fxa_0a14";39,2
"298";2901700;"Antônio Cardoso";"Portal do Sertão";1991;"fxa_0a14";43,7
"299";2908200;"Conceição da Feira";"Portal do Sertão";1991;"fxa_0a14";39,6
"300";2908507;"Conceição do Jacuípe";"Portal do Sertão";1991;"fxa_0a14";39
"301";2908903;"Coração de Maria";"Portal do Sertão";1991;"fxa_0a14";42,3
"302";2910800;"Feira de Santana";"Portal do Sertão";1991;"fxa_0a14";37,6
"303";2913804;"Ipecaetá";"Portal do Sertão";1991;"fxa_0a14";42,3
"304";2914505;"Irará";"Portal do Sertão";1991;"fxa_0a14";42,9
"305";2927507;"Santa Bárbara";"Portal do Sertão";1991;"fxa_0a14";39,8
"306";2928307;"Santanópolis";"Portal do Sertão";1991;"fxa_0a14";41,1
"307";2928802;"Santo Estevão";"Portal do Sertão";1991;"fxa_0a14";42,6
"308";2929305;"São Gonçalo dos Campos";"Portal do Sertão";1991;"fxa_0a14";39,8
"309";2931103;"Tanquinho";"Portal do Sertão";1991;"fxa_0a14";38,2
"310";2931400;"Teodoro Sampaio";"Portal do Sertão";1991;"fxa_0a14";39,6
"311";2931707;"Terra Nova";"Portal do Sertão";1991;"fxa_0a14";39,9
"312";2901205;"Anagé";"Sudoeste Baiano";1991;"fxa_0a14";41,2
"313";2902005;"Aracatu";"Sudoeste Baiano";1991;"fxa_0a14";39
"314";2902906;"Barra do Choça";"Sudoeste Baiano";1991;"fxa_0a14";43,8
"315";2903508;"Belo Campo";"Sudoeste Baiano";1991;"fxa_0a14";40,4
"316";2903953;"Bom Jesus da Serra";"Sudoeste Baiano";1991;"fxa_0a14";41,2
"317";2905156;"Caetanos";"Sudoeste Baiano";1991;"fxa_0a14";41,2
"318";2906709;"Cândido Sales";"Sudoeste Baiano";1991;"fxa_0a14";39,3
"319";2906899;"Caraíbas";"Sudoeste Baiano";1991;"fxa_0a14";40,5
"320";2908705;"Condeúba";"Sudoeste Baiano";1991;"fxa_0a14";40,2
"321";2909000;"Cordeiros";"Sudoeste Baiano";1991;"fxa_0a14";41,7
"322";2910404;"Encruzilhada";"Sudoeste Baiano";1991;"fxa_0a14";42,7
"323";2911659;"Guajeru";"Sudoeste Baiano";1991;"fxa_0a14";38,6
"324";2917409;"Jacaraci";"Sudoeste Baiano";1991;"fxa_0a14";36,8
"325";2919405;"Licínio de Almeida";"Sudoeste Baiano";1991;"fxa_0a14";38,8
"326";2919959;"Maetinga";"Sudoeste Baiano";1991;"fxa_0a14";39,5
"327";2921450;"Mirante";"Sudoeste Baiano";1991;"fxa_0a14";40,7
"328";2921807;"Mortugaba";"Sudoeste Baiano";1991;"fxa_0a14";39,4
"329";2924702;"Piripá";"Sudoeste Baiano";1991;"fxa_0a14";40,5
